State,Location,Blackout Date,Yellow Light Date
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Hesperia,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Highland,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Joshua Tree,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Lake Arrowhead,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Loma Linda,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Lucerne Valley,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Montclair,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Needles,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Ontario,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Rancho Cucamonga,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Redlands,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Rialto,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Running Springs,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,San Bernardino,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Twentynine Palms,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Upland,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Victorville,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Wrightwood,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Yermo,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Yucaipa,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Yucca Valley,8/18/2015,
CA,,,
CA,,8/21/2015,
CA,,,
CA,,8/25/2015,
CA,Aliso Viejo,8/18/2015,
CA,Balboa,8/18/2015,
CA,Brea,8/18/2015,
CA,Buena Park,8/18/2015,
CA,Costa Mesa,8/18/2015,
CA,Corona Del Mar,8/18/2015,
CA,Coto De Caza,8/18/2015,
CA,Cypress,8/18/2015,
CA,Dana Point,8/18/2015,
CA,Dove Canyon,8/18/2015,
CA,Foothill Ranch,8/18/2015,
CA,Garden Grove,8/18/2015,
CA,Huntington Beach,8/18/2015,
CA,Irvine,8/18/2015,
CA,Ladera Ranch,8/18/2015,
CA,Laguna Beach,8/18/2015,
CA,Laguna Hills,8/18/2015,
CA,Laguna Niguel,8/18/2015,
CA,Laguna Woods,8/18/2015,
CA,La Habra,8/18/2015,
CA,La Palma,8/18/2015,
CA,Lake Forest,8/18/2015,
CA,Los Alamitos,8/18/2015,
CA,Mission Viejo,8/18/2015,
CA,Monarch Beach,8/18/2015,
CA,Newport Beach,8/18/2015,
CA,Newport Coast,8/18/2015,
CA,Orange,8/18/2015,
CA,Placentia,8/18/2015,
CA,Portolia Hills,8/18/2015,
CA,Rancho Santa Margarita,8/18/2015,
CA,San Clemente,8/18/2015,
CA,San Juan Capistrano,8/18/2015,
CA,Santa Ana,8/18/2015,
CA,Seal Beach,8/18/2015,
CA,Stanton,8/18/2015,
CA,Talega,8/18/2015,
CA,Trabuco Canyon,8/18/2015,
CA,Tustin,8/18/2015,
CA,Villa Park,8/18/2015,
CA,Westminster,8/18/2015,
CA,Yorba Linda,8/18/2015,
CT,Entire State,Every Thursday is considered Blackout from now until the end of October.,
CT,,,
CT,,8/25/2015,
CT,,,
CT,,8/26/2015,
CT,,,
CT,,9/3/2015,
CT,,,
CT,,9/12/2015,
CT,,,
CT,,9/14/2015,
CT,,,
CT,,9/15/2015,
CT,,,
CT,,9/26/2015,
CT,Bridgeport,8/24/2015,
CT,,,
CT,,9/24/2015,
CT,Stamford,8/24/2015,
CT,,,
CT,,9/24/2015,
CT,Norwalk,8/24/2015,
CT,,,
CT,,9/24/2015,
CT,Danbury,8/24/2015,
CT,,,
CT,,9/24/2015,
CT,Greenwich,None,
D.C.,,8/14/2015,
D.C.,,,
D.C.,,8/17/2015,
D.C.,,,
D.C.,,8/28/2015,
DE,Entire State,None,
,,,
FL,Miami,None,
FL,Broward,None,
FL,Florida Keys,None,
FL,Pensacola,,All dates are yellow until further notice.
FL,Gainesville,,All dates are yellow until further notice.
FL,Panama City,,All dates are yellow until further notice.
FL,Orlando,None,
FL,Osceola,None,
FL,Seminole,None,
FL,Leesburg,,All dates are yellow until further notice.
FL,Belleair,None,
FL,Clearwater,None,
FL,Largo,None,
FL,Lecanto,,All dates are yellow until further notice.
FL,Ocala,,All dates are yellow until further notice.
FL,Redington,None,
FL,Rockledge,,All dates are yellow until further notice.
FL,St. Petersburg,None,
FL,Pasadena,None,
FL,Port Charlotte,,All dates are yellow until further notice.
FL,Tampa,None,
FL,Sarasota,None,
FL,Bradenton,None,
FL,Punta Gorda,,All dates are yellow until further notice.
FL,Fort Meyers,None,
FL,Tavernier,,All dates are yellow until further notice.
FL,Cape Coral,None,
FL,Bonita Springs,None,
FL,Crestview,,All dates are yellow until further notice.
FL,Sanibel,None,
FL,Ft. Walton Beach,,All dates are yellow until further notice.
FL,Naples,None,
FL,Okeechobee,,All dates are yellow until further notice.
FL,OKissimmee,,All dates are yellow until further notice.
FL,Marco Island,None,
FL,Vero Beach,,All dates are yellow until further notice.
FL,Everglades,None,
FL,West Palm,None,
FL,Jacksonville,None,
FL,New Port Richey,,All dates are yellow until further notice.
FL,Gulf Breeze,,All dates are yellow until further notice.
FL,Fort Pierce,,All dates are yellow until further notice.
FL,Port St Lucie,,All dates are yellow until further notice.
FL,Milton,,All dates are yellow until further notice.
FL,Tallahassee,,All dates are yellow until further notice.
GA,Entire State,None,
,,,
HI,Entire State,None,
HI,Kauai,,All future dates until further notice
HI,Maui,,All future dates until further notice
HI,Aiea,8/18/2015,
HI,Eva Beach,8/18/2015,
HI,Hale'iwa,8/18/2015,
HI,Hawaii Kai,8/18/2015,
HI,Honolulu,8/18/2015,
HI,Ka'a'awa,8/18/2015,
HI,Kahala,8/18/2015,
HI,Kahuku,8/18/2015,
HI,Kailua,8/18/2015,
HI,Kane'ohe,8/18/2015,
HI,Kapolei,8/18/2015,
HI,La'ie,8/18/2015,
HI,Lanikai,8/18/2015,
HI,Ma'ili,8/18/2015,
HI,Makaha,8/18/2015,
HI,Manoa,8/18/2015,
HI,Mililani,8/18/2015,
HI,Nanakuli,8/18/2015,
HI,Pearl City,8/18/2015,
HI,Wahiawa,8/18/2015,
HI,Waialua,8/18/2015,
HI,Waikiki,8/18/2015,
HI,Waimanalo,8/18/2015,
HI,Waiphu,8/18/2015,
IA,Entire State,8/26/2015,
,,8/27/2015,
IL,Entire State,8/26/2015,
IL,,,
IL,,8/27/2015,
IL,,,
IL,,9/10/2015,
IL,,,
IL,,9/16/2015,
IL,Chicago,None,
IL,Robinson,"June 16- Aug 31, 2015",
IL,Paris,"June 16- Aug 31, 2015",
IL,Lawrenceville,"June 16- Aug 31, 2015",
IL,Olney,"June 16- Aug 31, 2015",
IL,Carmi,,"June 16- Aug 31, 2015"
IL,Mount Carmel,,"June 16- Aug 31, 2015"
IL,Albion,,"June 16- Aug 31, 2015"
IL,Binghampton,None,
IL,Belleville,None,
IL,Collinsville,None,
IL,Edwardsville,None,
IL,Fairview Heights,None,
IL,O'Fallon,None,
IN,Entire State,None,
IN,,,
IN,Indianapolis,None,
IN,Liberty,,"June 4- Aug 31, 2015"
IN,Fort Wayne,,"June 16- Aug 31, 2015"
IN,Decatur,,"June 16- Aug 31, 2015"
IN,Columbus,,"June 16- Aug 31, 2015"
IN,Lebanon,,"June 16- Aug 31, 2015"
IN,Nashville,,"June 16- Aug 31, 2015"
IN,English,,"June 16- Aug 31, 2015"
IN,Auburn,,"June 16- Aug 31, 2015"
IN,Jasper,,"June 16- Aug 31, 2015"
IN,Goshen,,"June 16- Aug 31, 2015"
IN,Princeton,,"June 16- Aug 31, 2015"
IN,Noblesville,,"June 16- Aug 31, 2015"
IN,Greenfield,,"June 16- Aug 31, 2015"
IN,Danville,,"June 16- Aug 31, 2015"
IN,Huntington,,"June 16- Aug 31, 2015"
IN,Franklin,,"June 16- Aug 31, 2015"
IN,Vincennes,,"June 16- Aug 31, 2015"
IN,Warsaw,,"June 16- Aug 31, 2015"
IN,LaGrange,,"June 16- Aug 31, 2015"
IN,Plymouth,,"June 16- Aug 31, 2015"
IN,Crawfordsville,,"June 16- Aug 31, 2015"
IN,Albion,,"June 16- Aug 31, 2015"
IN,Tell City,,"June 16- Aug 31, 2015"
IN,South Bend,,"June 16- Aug 31, 2015"
IN,Evansville,,"June 16- Aug 31, 2015"
IN,Boonville,,"June 16- Aug 31, 2015"
IN,Bluffton,,"June 16- Aug 31, 2015"
IN,KoKomo,,"June 16- Aug 31, 2015"
IN,Fowler,"June 16- Aug 31, 2015",
IN,Hartford City,"June 16- Aug 31, 2015",
IN,Delphi,"June 16- Aug 31, 2015",
IN,Logansport,"June 16- Aug 31, 2015",
IN,Brazil,"June 16- Aug 31, 2015",
IN,Frankfort,"June 16- Aug 31, 2015",
IN,Washington,"June 16- Aug 31, 2015",
IN,Greensburg,"June 16- Aug 31, 2015",
IN,Muncie,"June 16- Aug 31, 2015",
IN,Connersville,"June 16- Aug 31, 2015",
IN,Covington,"June 16- Aug 31, 2015",
IN,Brookville,"June 16- Aug 31, 2015",
IN,Rochester,"June 16- Aug 31, 2015",
IN,Marion,"June 16- Aug 31, 2015",
IN,Bloomfield,"June 16- Aug 31, 2015",
IN,New Castle,"June 16- Aug 31, 2015",
IN,Brownstown,"June 16- Aug 31, 2015",
IN,Rennselear,"June 16- Aug 31, 2015",
IN,Portland,"June 16- Aug 31, 2015",8/23/2015
IN,Madison,"June 16- Aug 31, 2015",
IN,Vernon,"June 16- Aug 31, 2015",
IN,La Porte,"June 16- Aug 31, 2015",
IN,Bedford,"June 16- Aug 31, 2015",
IN,Anderson,"June 16- Aug 31, 2015",
IN,Shoals,"June 16- Aug 31, 2015",
IN,Peru,"June 16- Aug 31, 2015",
IN,Bloomington,"June 16- Aug 31, 2015",
IN,Martinsville,"June 16- Aug 31, 2015",
IN,Rising Sun,"June 16- Aug 31, 2015",
IN,Paoli,"June 16- Aug 31, 2015",
IN,Spencer,"June 16- Aug 31, 2015",
IN,Rockville,"June 16- Aug 31, 2015",
IN,Petersburg,"June 16- Aug 31, 2015",
IN,Valparaiso,"June 16- Aug 31, 2015",
IN,Mount Vernon,"June 16- Aug 31, 2015",
IN,Winamac,"June 16- Aug 31, 2015",
IN,Greencastle,"June 16- Aug 31, 2015",
IN,Winchester,"June 16- Aug 31, 2015",
IN,Rushville,"June 16- Aug 31, 2015",
IN,Scottsburg,"June 16- Aug 31, 2015",
IN,Shelbyville,"June 16- Aug 31, 2015",
IN,Rockport,"June 16- Aug 31, 2015",
IN,Knox,"June 16- Aug 31, 2015",
IN,Angola,"June 16- Aug 31, 2015",
IN,Sullivan,"June 16- Aug 31, 2015",
IN,Vevay,"June 16- Aug 31, 2015",
IN,Lafayette,"June 16- Aug 31, 2015",
IN,Tipton,"June 16- Aug 31, 2015",
IN,Liberty,"June 16- Aug 31, 2015",
IN,Newport,"June 16- Aug 31, 2015",
IN,Terre Haute,"June 16- Aug 31, 2015",
IN,Wabash,"June 16- Aug 31, 2015",
IN,Williamsport,"June 16- Aug 31, 2015",
IN,Salem,"June 16- Aug 31, 2015",
IN,Richmond,"June 16- Aug 31, 2015",
IN,Columbia City,"June 16- Aug 31, 2015",
KY,Brooksville,,"June 4- Aug 31, 2015"
KY,Alexandria,,"June 4- Aug 31, 2015"
KY,Warsaw,,"June 4- Aug 31, 2015"
KY,Williamstown,,"June 4- Aug 31, 2015"
KY,Covington,,"June 4- Aug 31, 2015"
KY,Maysville,,"June 4- Aug 31, 2015"
KY,Owenton,,"June 4- Aug 31, 2015"
KY,Falmouth,,"June 4- Aug 31, 2015"
KY,Mount Olivet,,"June 4- Aug 31, 2015"
KY,Richmond,,"June 4- Aug 31, 2015"
KY,Wickliffe,,"June 16-Aug 31, 2015"
KY,Burlington,,"June 16-Aug 31, 2015"
KY,Paris,,"June 16-Aug 31, 2015"
KY,Hardinsburg,,"June 16-Aug 31, 2015"
KY,Shepardsville,,"June 16-Aug 31, 2015"
KY,Princeton,,"June 16-Aug 31, 2015"
KY,Murray,,"June 16-Aug 31, 2015"
KY,Alexandria,,"June 16-Aug 31, 2015"
KY,Bardwell,,"June 16-Aug 31, 2015"
KY,Winchester,,"June 16-Aug 31, 2015"
KY,Marion,,"June 16-Aug 31, 2015"
KY,Frankfort,,"June 16-Aug 31, 2015"
KY,Hickman,,"June 16-Aug 31, 2015"
KY,Warsaw,,"June 16-Aug 31, 2015"
KY,Mayfield,,"June 16-Aug 31, 2015"
KY,Leitchfield,,"June 16-Aug 31, 2015"
KY,Greensburg,,"June 16-Aug 31, 2015"
KY,Cynthiana,,"June 16-Aug 31, 2015"
KY,Munfordville,,"June 16-Aug 31, 2015"
KY,Clinton,,"June 16-Aug 31, 2015"
KY,Nicholasville,,"June 16-Aug 31, 2015"
KY,Covington,,"June 16-Aug 31, 2015"
KY,London,,"June 16-Aug 31, 2015"
KY,Richmond,,"June 16-Aug 31, 2015"
KY,Lebanon,,"June 16-Aug 31, 2015"
KY,Benton,,"June 16-Aug 31, 2015"
KY,Whitley City,,"June 16-Aug 31, 2015"
KY,Brandenburg,,"June 16-Aug 31, 2015"
KY,Harrodsburg,,"June 16-Aug 31, 2015"
KY,Bardstown,,"June 16-Aug 31, 2015"
KY,La Grange,,"June 16-Aug 31, 2015"
KY,Mount Vernon,,"June 16-Aug 31, 2015"
KY,Georgetown,,"June 16-Aug 31, 2015"
KY,Shelbyville,,"June 16-Aug 31, 2015"
KY,Taylorsville,,"June 16-Aug 31, 2015"
KY,Campbellsville,,"June 16-Aug 31, 2015"
KY,Cadiz,,"June 16-Aug 31, 2015"
KY,Monitcello,,"June 16-Aug 31, 2015"
KY,Williamsburg,,"June 16-Aug 31, 2015"
KY,Versailles,,"June 16-Aug 31, 2015"
KY,Columbia,"June 16-Aug 31, 2015",
KY,Scottsville,"June 16-Aug 31, 2015",
KY,Lawrenceburg,"June 16-Aug 31, 2015",
KY,Glasgow,"June 16-Aug 31, 2015",
KY,Owingsville,"June 16-Aug 31, 2015",
KY,Pineville,"June 16-Aug 31, 2015",
KY,Catlettsburg,"June 16-Aug 31, 2015",
KY,Danville,"June 16-Aug 31, 2015",
KY,Brooksville,"June 16-Aug 31, 2015",
KY,Jackson,"June 16-Aug 31, 2015",
KY,Morgantown,"June 16-Aug 31, 2015",
KY,Carrollton,"June 16-Aug 31, 2015",
KY,Grayson,"June 16-Aug 31, 2015",
KY,Liberty,"June 16-Aug 31, 2015",
KY,Hopkinsville,"June 16-Aug 31, 2015",
KY,Manchester,"June 16-Aug 31, 2015",
KY,Albany,"June 16-Aug 31, 2015",
KY,Burkesville,"June 16-Aug 31, 2015",
KY,Brownsville,"June 16-Aug 31, 2015",
KY,Sandy Hook,"June 16-Aug 31, 2015",
KY,Irvine,"June 16-Aug 31, 2015",
KY,Flemingsburg,"June 16-Aug 31, 2015",
KY,Prestonburg,"June 16-Aug 31, 2015",
KY,Lancaster,"June 16-Aug 31, 2015",
KY,Greenup,"June 16-Aug 31, 2015",
KY,Hawesville,"June 16-Aug 31, 2015",
KY,Harlan,"June 16-Aug 31, 2015",
KY,Henderson,"June 16-Aug 31, 2015",
KY,New Castle,"June 16-Aug 31, 2015",
KY,Madisonville,"June 16-Aug 31, 2015",
KY,McKee,"June 16-Aug 31, 2015",
KY,Paintsville,"June 16-Aug 31, 2015",
KY,Hindman,"June 16-Aug 31, 2015",
KY,Barbourville,"June 16-Aug 31, 2015",
KY,London,"June 16-Aug 31, 2015",
KY,Louisa,"June 16-Aug 31, 2015",
KY,Beattyville,"June 16-Aug 31, 2015",
KY,Hyden,"June 16-Aug 31, 2015",
KY,Whitesburg,"June 16-Aug 31, 2015",
KY,Vanceburg,"June 16-Aug 31, 2015",
KY,Stanford,"June 16-Aug 31, 2015",
KY,Smithland,"June 16-Aug 31, 2015",
KY,Russellville,"June 16-Aug 31, 2015",
KY,Salyersville,"June 16-Aug 31, 2015",
KY,Inez,"June 16-Aug 31, 2015",
KY,Maysville,"June 16-Aug 31, 2015",
KY,Calhoun,"June 16-Aug 31, 2015",
KY,Frenchburg,"June 16-Aug 31, 2015",
KY,Edmonton,"June 16-Aug 31, 2015",
KY,Thompkinsville,"June 16-Aug 31, 2015",
KY,Mount Sterling,"June 16-Aug 31, 2015",
KY,West Liberty,"June 16-Aug 31, 2015",
KY,Greenville,"June 16-Aug 31, 2015",
KY,Carlisle,"June 16-Aug 31, 2015",
KY,Harford,"June 16-Aug 31, 2015",
KY,Booneville,"June 16-Aug 31, 2015",
KY,Hazard,"June 16-Aug 31, 2015",
KY,Pikeville,"June 16-Aug 31, 2015",
KY,Stanton,"June 16-Aug 31, 2015",
KY,Morehead,"June 16-Aug 31, 2015",
KY,Jamestown,"June 16-Aug 31, 2015",
KY,Franklin,"June 16-Aug 31, 2015",
KY,Elkton,"June 16-Aug 31, 2015",
KY,Bedford,"June 16-Aug 31, 2015",
KY,Morganfield,"June 16-Aug 31, 2015",
KY,Bowling Green,"June 16-Aug 31, 2015",
KY,Springfiled,"June 16-Aug 31, 2015",
KY,Dixon,"June 16-Aug 31, 2015",
KY,Campton,"June 16-Aug 31, 2015",
LA,Entire State,None,
LA,Baton Rouge,None,
LA,Monroe,None,
LA,New Orleans,None,
MA,Entire State,8/22/2015,9/19/2015
MA,,,
MA,,8/26/2015,9/26/2015
MA,,,
MA,,8/27/2015,
MA,,,
MA,,8/29/2015,
MA,,,
MA,,9/2/2015,
MA,,,
MA,,9/3/2015,
MA,,,
MA,,9/4/2015,
MA,Cambridge,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,New Bedford,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Boston,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Newton,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Lexington,None,
MA,Westford,None,
MA,Marblehead,None,
MA,Rockport,None,
MA,Lowell,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Brockton,9/8/2015,
MA,Quincy,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Lynn,9/4/2015,
MA,Fall River,9/8/2015,
MA,,,
MA,,9/12/2015,
MA,Lawrence,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Somerville,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Framingham,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Haverhill,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Waltham,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Malden,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Brookline,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Plymouth,9/8/2015,
MA,Medford,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Taunton,9/8/2015,
MA,Weymouth,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Revere,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Peabody,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Methuen,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Barnstable,9/8/2015,
MA,Attleboro,9/4/2015,
MA,,,
MA,,9/8/2015,
MA,Arlington,None,
MA,Everett,None,
MA,Salem,None,
MA,Billerica,None,
MA,Worchester,None,
MA,Chicopee,None,
MA,Pittsfield,None,
MA,Westfield,Every Thursday is blacked out until the end of October,
MA,Leominster,None,
MA,Fitchburg,None,
MD,Entire State,None,
MD,Bethesda,8/14/2015,
MD,,,
MD,,8/17/2015,
MD,,8/28/2015,
MD,Chevy Chase,8/14/2015,
MD,,,
MD,,8/17/2015,
MD,,8/28/2015,
MD,Rockville,8/14/2015,
MD,,,
MD,,8/17/2015,
MD,,8/28/2015,
MD,Silver Spring,8/14/2015,
MD,,,
MD,,8/17/2015,
MD,,8/28/2015,
ME,,None,
,,,
MI,Entire State,None,
MI,Detroit,8/18/2015,9/15/2015
MI,Bloomfield,8/18/2015,9/15/2015
MI,West Bloomfield,8/18/2015,9/15/2015
MI,Ann Arbor,8/18/2015,9/15/2015
MI,Troy,8/18/2015,9/15/2015
MI,Madison Heights,8/18/2015,9/15/2015
MI,Port Huron,8/18/2015,9/15/2015
MI,Adrian,8/18/2015,9/15/2015
MI,Chelsea,8/18/2015,9/15/2015
MI,Livonia,8/18/2015,9/15/2015
MI,Redford,8/18/2015,9/15/2015
MI,Royal Oak,8/18/2015,9/15/2015
MI,Berkley,8/18/2015,9/15/2015
MI,Hazel Park,8/18/2015,9/15/2015
MI,Ferndale,8/18/2015,9/15/2015
MI,Southfield,8/18/2015,9/15/2015
MI,Southgate,8/18/2015,9/15/2015
MI,Taylor,8/18/2015,9/15/2015
MI,Trenton,8/18/2015,9/15/2015
MI,Farmington,8/18/2015,9/15/2015
MI,Warren,8/18/2015,9/15/2015
MI,Wyandotte,8/18/2015,9/15/2015
MI,Romulus,8/18/2015,9/15/2015
MI,Canton,8/18/2015,9/15/2015
MI,Pontiac,8/18/2015,9/15/2015
MI,Richmond,8/18/2015,9/15/2015
MI,Chesterfield,8/18/2015,9/15/2015
MI,Saline,8/18/2015,9/15/2015
MI,Milan,8/18/2015,9/15/2015
MI,New Baltimore,8/18/2015,9/15/2015
MI,Utica,8/18/2015,9/15/2015
MI,New Haven,8/18/2015,9/15/2015
MI,Auburn Hills,8/18/2015,9/15/2015
MI,Rochester,8/18/2015,9/15/2015
MI,Rochester Hills,8/18/2015,9/15/2015
MI,Dundee,8/18/2015,9/15/2015
MI,Flat Rock,8/18/2015,9/15/2015
MI,Clarkston,8/18/2015,9/15/2015
MI,Waterford,8/18/2015,9/15/2015
MI,Novi,8/18/2015,9/15/2015
MI,Birmingham,8/18/2015,9/15/2015
MI,Dearborn,8/18/2015,9/15/2015
MI,Brownstown,8/18/2015,9/15/2015
MI,Westland,8/18/2015,9/15/2015
MI,Grosse Pointe,8/18/2015,9/15/2015
MI,Allen Park,8/18/2015,9/15/2015
MI,Belleville,8/18/2015,9/15/2015
MI,Garden City,8/18/2015,9/15/2015
MI,Westland,8/18/2015,9/15/2015
MI,Hamtramck,8/18/2015,9/15/2015
MI,Plymouth,8/18/2015,9/15/2015
MI,Carleton,8/18/2015,9/15/2015
MI,Kalamazoo,8/25/2015,
MI,,,
MI,,8/27/2015,
MI,,,
MI,,8/28/2015,
MI,,,
MI,,9/1/2015,
MI,,,
MI,,9/2/2015,
MI,,,
MI,,9/3/2015,
MI,,,
MI,,9/4/2015,
MI,,,
MI,,9/10/2015,
MI,,,
MI,,9/11/2015,
MI,,,
MI,,9/14/2015,
MI,,,
MI,,9/18/2015,
MI,,,
MI,,9/24/2015,
MI,,,
MI,,9/25/2015,
MI,Portage,8/27/2015,
MI,,,
MI,,8/28/2015,
MI,Schoolcraft,8/27/2015,
MI,,,
MI,,8/28/2015,
MI,Vicksburg,8/27/2015,
MI,,,
MI,,8/28/2015,
MI,Grand Rapids,9/15/2015,
MI,Lansing,9/1/2015,
MI,,,
MI,,9/2/2015,
MI,,,
MI,,9/3/2015,
MI,,,
MI,,9/4/2015,
MI,Flint,8/22/2015,
MI,,,
MI,,8/23/2015,
MI,,,
MI,,8/26/2015,
MI,,,
MI,,8/30/2015,
MI,,,
MI,,9/1/2015,
MI,,,
MI,,9/2/2015,
MI,,,
MI,,9/3/2015,
MI,,,
MI,,9/4/2015,
MI,,,
MI,,9/5/2015,
MI,,,
MI,,9/10/2015,
MI,,,
MI,,9/11/2015,
MI,,,
MI,,9/12/2015,
MI,,,
MI,,9/13/2015,
MI,,,
MI,,9/17/2015,
MI,,,
MI,,9/19/2015,
MI,,,
MI,,9/25/2015,
MI,,,
MI,,9/26/2015,
MI,Harrisville,,"June 4- Aug 31, 2015"
MI,Clio,8/22/2015,
MI,,,
MI,,8/26/2015,
MI,Flushing,8/22/2015,
MI,,,
MI,,8/26/2015,
MI,Montrose,8/22/2015,
MI,,,
MI,,8/26/2015,
MI,Swartz Creek,8/22/2015,
MI,,,
MI,,8/26/2015,
MI,Burton,8/22/2015,
MI,,,
MI,,8/26/2015,
MI,Grand Blanc,8/22/2015,
MI,,,
MI,,8/26/2015,
MI,Linden,8/22/2015,
MI,,,
MI,,8/26/2015,
MI,Mt. Morris,8/22/2015,
MI,,,
MI,,8/26/2015,
MI,Munising,,"June 4- Aug 31, 2015"
MI,Plainwell,,"June 4- Aug 31, 2015"
MI,Alpena,,"June 4- Aug 31, 2015"
MI,Bellaire,,"June 4- Aug 31, 2015"
MI,Standish,,"June 4- Aug 31, 2015"
MI,Baraga,,"June 4- Aug 31, 2015"
MI,Hastings,,"June 4- Aug 31, 2015"
MI,Bay City,,"June 4- Aug 31, 2015"
MI,Benzonia,,"June 4- Aug 31, 2015"
MI,St. Joseph,,"June 4- Aug 31, 2015"
MI,Niles,,"June 4- Aug 31, 2015"
MI,Benton Harbor,,"June 4- Aug 31, 2015"
MI,Berrien Springs,,"June 4- Aug 31, 2015"
MI,Coldwater,,"June 4- Aug 31, 2015"
MI,Battle Creek,8/25/2015,"June 4- Aug 31, 2015"
MI,,,
MI,,8/26/2015,7/31/2015
MI,,,
MI,,8/27/2015,
MI,,,
MI,,8/29/2015,
MI,Albion,8/25/2015,
MI,,,
MI,,8/26/2015,
MI,,,
MI,,8/27/2015,
MI,,,
MI,,8/29/2015,
MI,Dowagiac,,"June 4- Aug 31, 2015"
MI,Boyne City,,"June 4- Aug 31, 2015"
MI,Harlevoix,,"June 4- Aug 31, 2015"
MI,Mackinaw City,,"June 4- Aug 31, 2015"
MI,Sault Saint Marie,,"June 4- Aug 31, 2015"
MI,Clare,,"June 4- Aug 31, 2015"
MI,Dewitt,,"June 4- Aug 31, 2015"
MI,Grayling,,"June 4- Aug 31, 2015"
MI,Escanaba,,"June 4- Aug 31, 2015"
MI,Harbor Springs,,"June 4- Aug 31, 2015"
MI,Petoskey,,"June 4- Aug 31, 2015"
MI,Gladwin,,"June 4- Aug 31, 2015"
MI,Ironwood,,"June 4- Aug 31, 2015"
MI,Bessemer,,"June 4- Aug 31, 2015"
MI,Traverse City,8/25/2015,"June 4- Aug 31, 2015"
MI,,,
MI,,8/31/2015,
MI,,,
MI,,9/1/2015,
MI,,,
MI,,9/2/2015,
MI,,,
MI,,9/3/2015,
MI,,,
MI,,9/4/2015,
MI,Kingsley,8/25/2015,
MI,,8/31/2015,
MI,Alma,,"June 4- Aug 31, 2015"
MI,Hillsdale,,"June 4- Aug 31, 2015"
MI,Houghton,,"June 4- Aug 31, 2015"
MI,Hancock,,"June 4- Aug 31, 2015"
MI,Bad Axe,,"June 4- Aug 31, 2015"
MI,Mason,8/23/2015,
MI,,,
MI,,8/25/2015,
MI,,,
MI,,8/26/2015,
MI,,,
MI,,8/27/2015,
MI,,,
MI,,"Septemberت 2, 2015",
MI,,,
MI,,"Septemberت 5, 2015",
MI,,,
MI,,9/10/2015,
MI,,,
MI,,9/11/2015,
MI,,,
MI,,9/17/2015,
MI,,,
MI,,9/19/2015,
MI,,,
MI,,9/25/2015,
MI,,,
MI,,9/26/2015,
MI,Lansing,8/25/2015,
